Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1950,Y1960,Y1970,Y1980,Y1990,Y2000,Y2010,Y2020
"21","'076","Brazil","270031","Holdings with land size 1-<2","60850","Number","2006","2006","No",,,,,,,,"442163.000000",
"21","'076","Brazil","270032","Holdings with land size 2-<3","50260","Area","2006","2006","ha",,,,,,,,"711147.000000",
"21","'076","Brazil","270032","Holdings with land size 2-<3","60850","Number","2006","2006","No",,,,,,,,"319671.000000",
"21","'076","Brazil","270033","Holdings with land size 2-<5","50260","Area","1986","1986","ha",,,,,,"3364936.000000",,,
"21","'076","Brazil","270033","Holdings with land size 2-<5","50260","Area","1996","1996","ha",,,,,,,"2543527.000000",,
"21","'076","Brazil","270033","Holdings with land size 2-<5","60850","Number","1986","1986","No",,,,,,"1049666.000000",,,
"21","'076","Brazil","270033","Holdings with land size 2-<5","60850","Number","1996","1996","No",,,,,,,"796723.000000",,
"21","'076","Brazil","270034","Holdings with land size 3-<4","50260","Area","2006","2006","ha",,,,,,,,"826226.000000",
"21","'076","Brazil","270034","Holdings with land size 3-<4","60850","Number","2006","2006","No",,,,,,,,"256148.000000",
"21","'076","Brazil","270035","Holdings with land size 4-<5","50260","Area","2006","2006","ha",,,,,,,,"947784.000000",
"21","'076","Brazil","270035","Holdings with land size 4-<5","60850","Number","2006","2006","No",,,,,,,,"215988.000000",
"21","'076","Brazil","270036","Holdings with land size 5-<10","50260","Area","1986","1986","ha",,,,,,"5462618.000000",,,
"21","'076","Brazil","270036","Holdings with land size 5-<10","50260","Area","1996","1996","ha",,,,,,,"4420526.000000",,
"21","'076","Brazil","270036","Holdings with land size 5-<10","50260","Area","2006","2006","ha",,,,,,,,"4484892.000000",
"21","'076","Brazil","270036","Holdings with land size 5-<10","60850","Number","1986","1986","No",,,,,,"770723.000000",,,
"21","'076","Brazil","270036","Holdings with land size 5-<10","60850","Number","1996","1996","No",,,,,,,"622320.000000",,
"21","'076","Brazil","270036","Holdings with land size 5-<10","60850","Number","2006","2006","No",,,,,,,,"636344.000000",
"21","'076","Brazil","270037","Holdings with land size 10-<20","50260","Area","1986","1986","ha",,,,,,"11345762.000000",,,
"21","'076","Brazil","270037","Holdings with land size 10-<20","50260","Area","1996","1996","ha",,,,,,,"9799204.000000",,
"21","'076","Brazil","270037","Holdings with land size 10-<20","50260","Area","2006","2006","ha",,,,,,,,"10289758.000000",
"21","'076","Brazil","270037","Holdings with land size 10-<20","60850","Number","1986","1986","No",,,,,,"818157.000000",,,
"21","'076","Brazil","270037","Holdings with land size 10-<20","60850","Number","1996","1996","No",,,,,,,"701417.000000",,
"21","'076","Brazil","270037","Holdings with land size 10-<20","60850","Number","2006","2006","No",,,,,,,,"736798.000000",
"21","'076","Brazil","270038","Holdings with land size 20-<50","50260","Area","1986","1986","ha",,,,,,"28179753.000000",,,
"21","'076","Brazil","270038","Holdings with land size 20-<50","50260","Area","1996","1996","ha",,,,,,,"25438629.000000",,
"21","'076","Brazil","270038","Holdings with land size 20-<50","50260","Area","2006","2006","ha",,,,,,,,"26120877.000000",
"21","'076","Brazil","270038","Holdings with land size 20-<50","60850","Number","1986","1986","No",,,,,,"910075.000000",,,
"21","'076","Brazil","270038","Holdings with land size 20-<50","60850","Number","1996","1996","No",,,,,,,"814695.000000",,
"21","'076","Brazil","270038","Holdings with land size 20-<50","60850","Number","2006","2006","No",,,,,,,,"843920.000000",
"21","'076","Brazil","270039","Holdings with land size 50-<100","50260","Area","1986","1986","ha",,,,,,"30153422.000000",,,
"21","'076","Brazil","270039","Holdings with land size 50-<100","50260","Area","1996","1996","ha",,,,,,,"27455753.000000",,
"21","'076","Brazil","270039","Holdings with land size 50-<100","50260","Area","2006","2006","ha",,,,,,,,"26483343.000000",
"21","'076","Brazil","270039","Holdings with land size 50-<100","60850","Number","1986","1986","No",,,,,,"438192.000000",,,
"21","'076","Brazil","270039","Holdings with land size 50-<100","60850","Number","1996","1996","No",,,,,,,"400375.000000",,
"21","'076","Brazil","270039","Holdings with land size 50-<100","60850","Number","2006","2006","No",,,,,,,,"390882.000000",
"21","'076","Brazil","2700300","Holdings with land size 100-<200","50260","Area","1986","1986","ha",,,,,,"37456164.000000",,,
"21","'076","Brazil","2700300","Holdings with land size 100-<200","50260","Area","1996","1996","ha",,,,,,,"32919190.000000",,
"21","'076","Brazil","2700300","Holdings with land size 100-<200","50260","Area","2006","2006","ha",,,,,,,,"29218870.000000",
"21","'076","Brazil","2700300","Holdings with land size 100-<200","60850","Number","1986","1986","No",,,,,,"283503.000000",,,
"21","'076","Brazil","2700300","Holdings with land size 100-<200","60850","Number","1996","1996","No",,,,,,,"246314.000000",,
"21","'076","Brazil","2700300","Holdings with land size 100-<200","60850","Number","2006","2006","No",,,,,,,,"219432.000000",
"21","'076","Brazil","2700301","Holdings with land size 200-<500","50260","Area","1986","1986","ha",,,,,,"53145325.000000",,,
"21","'076","Brazil","2700301","Holdings with land size 200-<500","50260","Area","1996","1996","ha",,,,,,,"50436030.000000",,
"21","'076","Brazil","2700301","Holdings with land size 200-<500","50260","Area","2006","2006","ha",,,,,,,,"46384925.000000",
"21","'076","Brazil","2700301","Holdings with land size 200-<500","60850","Number","1986","1986","No",,,,,,"175003.000000",,,
"21","'076","Brazil","2700301","Holdings with land size 200-<500","60850","Number","1996","1996","No",,,,,,,"165243.000000",,
"21","'076","Brazil","2700301","Holdings with land size 200-<500","60850","Number","2006","2006","No",,,,,,,,"150698.000000",
"21","'076","Brazil","2700302","Holdings with land size 500-<1000","50260","Area","1986","1986","ha",,,,,,"41292068.000000",,,
"21","'076","Brazil","2700302","Holdings with land size 500-<1000","50260","Area","1996","1996","ha",,,,,,,"40186297.000000",,
"21","'076","Brazil","2700302","Holdings with land size 500-<1000","50260","Area","2006","2006","ha",,,,,,,,"37240391.000000",
"21","'076","Brazil","2700302","Holdings with land size 500-<1000","60850","Number","1986","1986","No",,,,,,"60112.000000",,,
"21","'076","Brazil","2700302","Holdings with land size 500-<1000","60850","Number","1996","1996","No",,,,,,,"58407.000000",,
"21","'076","Brazil","2700302","Holdings with land size 500-<1000","60850","Number","2006","2006","No",,,,,,,,"54158.000000",
"21","'076","Brazil","2700303","Holdings with land size 1000-<2500","50260","Area","2006","2006","ha",,,,,,,,"48640082.000000",
"21","'076","Brazil","2700303","Holdings with land size 1000-<2500","60850","Number","2006","2006","No",,,,,,,,"32242.000000",
"21","'076","Brazil","2700304","Holdings with land size >=1000","50260","Area","1986","1986","ha",,,,,,"164684305.000000",,,
"21","'076","Brazil","2700304","Holdings with land size >=1000","50260","Area","1996","1996","ha",,,,,,,"159493948.000000",,
"21","'076","Brazil","2700304","Holdings with land size >=1000","60850","Number","1986","1986","No",,,,,,"50105.000000",,,
"21","'076","Brazil","2700304","Holdings with land size >=1000","60850","Number","1996","1996","No",,,,,,,"49359.000000",,
"21","'076","Brazil","2700305","Holdings with land size >=2500","50260","Area","2006","2006","ha",,,,,,,,"101503014.000000",
"21","'076","Brazil","2700305","Holdings with land size >=2500","60850","Number","2006","2006","No",,,,,,,,"15336.000000",
"21","'076","Brazil","270060","Holdings owned by the holder or in owner-like possession","50260","Area","1986","1986","ha",,,,,,"330718923.000000",,,
"21","'076","Brazil","270060","Holdings owned by the holder or in owner-like possession","50260","Area","1996","1996","ha",,,,,,,"331654891.000000",,
"21","'076","Brazil","270060","Holdings owned by the holder or in owner-like possession","50260","Area","2006","2006","ha",,,,,,,,"318552592.000000",
"21","'076","Brazil","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","1986","1986","%",,,,,,"87.890000",,,
"21","'076","Brazil","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","1996","1996","%",,,,,,,"93.790000",,
"21","'076","Brazil","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","2006","2006","%",,,,,,,,"95.500000",
"21","'076","Brazil","270061","Holdings rented from others","50260","Area","1986","1986","ha",,,,,,"19355434.000000",,,
"21","'076","Brazil","270061","Holdings rented from others","50260","Area","1996","1996","ha",,,,,,,"11823529.000000",,
"21","'076","Brazil","270061","Holdings rented from others","50260","Area","2006","2006","ha",,,,,,,,"15127498.000000",
"21","'076","Brazil","270061","Holdings rented from others","6200","Percentage of total area","1986","1986","%",,,,,,"5.140000",,,
"21","'076","Brazil","270061","Holdings rented from others","6200","Percentage of total area","1996","1996","%",,,,,,,"3.340000",,
"21","'076","Brazil","270061","Holdings rented from others","6200","Percentage of total area","2006","2006","%",,,,,,,,"4.500000",
"21","'076","Brazil","270062","Holdings operated under other forms of tenure","50260","Area","1986","1986","ha",,,,,,"26212220.000000",,,
"21","'076","Brazil","270062","Holdings operated under other forms of tenure","50260","Area","1996","1996","ha",,,,,,,"10132826.000000",,
"21","'076","Brazil","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","1986","1986","%",,,,,,"6.970000",,,
"21","'076","Brazil","270062","Holdings operated under other forms of tenure","6200","Percentage of total area","1996","1996","%",,,,,,,"2.870000",,
"21","'076","Brazil","270070","Civil persons","50260","Area","1996","1996","ha",,,,,,,"294512249.000000",,
"21","'076","Brazil","270070","Civil persons","50260","Area","2006","2006","ha",,,,,,,,"280849807.000000",
"21","'076","Brazil","270070","Civil persons","6200","Percentage of total area","1996","1996","%",,,,,,,"83.290000",,
"21","'076","Brazil","270070","Civil persons","6200","Percentage of total area","2006","2006","%",,,,,,,,"84.200000",
"21","'076","Brazil","270070","Civil persons","60850","Number","1996","1996","No",,,,,,,"4713491.000000",,
"21","'076","Brazil","270070","Civil persons","60850","Number","2006","2006","No",,,,,,,,"4952265.000000",
"21","'076","Brazil","270070","Civil persons","6201","Percent of total number","1996","1996","%",,,,,,,"96.990000",,
"21","'076","Brazil","270070","Civil persons","6201","Percent of total number","2006","2006","%",,,,,,,,"95.700000",
"21","'076","Brazil","270071","Juridical","50260","Area","1996","1996","ha",,,,,,,"59098997.000000",,
"21","'076","Brazil","270071","Juridical","50260","Area","2006","2006","ha",,,,,,,,"49657989.000000",
"21","'076","Brazil","270071","Juridical","6200","Percentage of total area","1996","1996","%",,,,,,,"16.710000",,
"21","'076","Brazil","270071","Juridical","6200","Percentage of total area","2006","2006","%",,,,,,,,"14.900000",
"21","'076","Brazil","270071","Juridical","60850","Number","1996","1996","No",,,,,,,"146374.000000",,
"21","'076","Brazil","270071","Juridical","60850","Number","2006","2006","No",,,,,,,,"184300.000000",
"21","'076","Brazil","270071","Juridical","6201","Percent of total number","1996","1996","%",,,,,,,"3.010000",,
"21","'076","Brazil","270071","Juridical","6201","Percent of total number","2006","2006","%",,,,,,,,"3.600000",
"21","'076","Brazil","270072","Other legal status","50260","Area","2006","2006","ha",,,,,,,,"3172241.000000",
"21","'076","Brazil","270072","Other legal status","6200","Percentage of total area","2006","2006","%",,,,,,,,"1.000000",
"21","'076","Brazil","270072","Other legal status","60850","Number","2006","2006","No",,,,,,,,"39071.000000",
"21","'076","Brazil","270072","Other legal status","6201","Percent of total number","2006","2006","%",,,,,,,,"0.800000",
"21","'076","Brazil","270052","Holdings operated by civil persons, male","60850","Number","1986","1986","No",,,,,,"4790622.000000",,,
"21","'076","Brazil","270052","Holdings operated by civil persons, male","60850","Number","2006","2006","No",,,,,,,,"4319123.000000",
"21","'076","Brazil","270052","Holdings operated by civil persons, male","6202","Percent of total persons","1986","1986","%",,,,,,"83.250000",,,
"21","'076","Brazil","270052","Holdings operated by civil persons, male","6202","Percent of total persons","2006","2006","%",,,,,,,,"87.200000",
"21","'076","Brazil","270051","Holdings operated by civil persons, female","60850","Number","1986","1986","No",,,,,,"963565.000000",,,
"21","'076","Brazil","270051","Holdings operated by civil persons, female","60850","Number","2006","2006","No",,,,,,,,"633142.000000",
"21","'076","Brazil","270051","Holdings operated by civil persons, female","6202","Percent of total persons","1986","1986","%",,,,,,"16.750000",,,
"21","'076","Brazil","270051","Holdings operated by civil persons, female","6202","Percent of total persons","2006","2006","%",,,,,,,,"12.800000",
"21","'076","Brazil","270050","Holdings operated by civil persons, total","60850","Number","1986","1986","No",,,,,,"5754187.000000",,,
