Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Census Year Code,Census Year,Unit,Y1930,Y1930F,Y1930N,Y1950,Y1950F,Y1950N,Y1960,Y1960F,Y1960N,Y1970,Y1970F,Y1970N,Y1980,Y1980F,Y1980N,Y1990,Y1990F,Y1990N,Y2000,Y2000F,Y2000N,Y2010,Y2010F,Y2010N,Y2020,Y2020F,Y2020N
"101","'360","Indonesia","27002","Holdings","5017","Average area","1973","1973","ha",,,,,,,,,,"1.140000","E",,,,,,,,,,,,,,,,
"101","'360","Indonesia","27002","Holdings","5017","Average area","1983","1983","ha",,,,,,,,,,,,,"1.080000","E",,,,,,,,,,,,,
"101","'360","Indonesia","27002","Holdings","5017","Average area","1993","1993","ha",,,,,,,,,,,,,,,,"0.870000","E",,,,,,,,,,
"101","'360","Indonesia","27002","Holdings","5017","Average area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"0.790000","E",,,,,,,
"101","'360","Indonesia","27002","Holdings","60850","Number","1963","1963","No",,,,,,,"12237000.000000","A",,,,,,,,,,,,,,,,,,,
"101","'360","Indonesia","27002","Holdings","60850","Number","1973","1973","No",,,,,,,,,,"14375343.000000","A",,,,,,,,,,,,,,,,
"101","'360","Indonesia","27002","Holdings","60850","Number","1983","1983","No",,,,,,,,,,,,,"17628700.000000","A",,,,,,,,,,,,,
"101","'360","Indonesia","27002","Holdings","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"19713806.000000","A",,,,,,,,,,
"101","'360","Indonesia","27002","Holdings","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"24868675.000000","A",,,,,,,
"101","'360","Indonesia","27002","Holdings","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"26135469.000000","A",,,,
"101","'360","Indonesia","270030","Holdings with land size 0-<1","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"5105398.000000","A",,,,,,,,,,
"101","'360","Indonesia","270030","Holdings with land size 0-<1","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"13955905.000000","A",,,,,,,,,,
"101","'360","Indonesia","270030","Holdings with land size 0-<1","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"18606642.000000","A",,,,,,,
"101","'360","Indonesia","270030","Holdings with land size 0-<1","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"19339055.000000","A",,,,
"101","'360","Indonesia","270031","Holdings with land size 1-<2","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"4254082.000000","A",,,,,,,,,,
"101","'360","Indonesia","270031","Holdings with land size 1-<2","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"3312218.000000","A",,,,,,,,,,
"101","'360","Indonesia","270031","Holdings with land size 1-<2","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"3460406.000000","A",,,,,,,
"101","'360","Indonesia","270031","Holdings with land size 1-<2","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"3648448.000000","A",,,,
"101","'360","Indonesia","270032","Holdings with land size 2-<3","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"1584732.000000","A",,,,
"101","'360","Indonesia","270033","Holdings with land size 2-<5","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"5754989.000000","A",,,,,,,,,,
"101","'360","Indonesia","270033","Holdings with land size 2-<5","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"2175575.000000","A",,,,,,,,,,
"101","'360","Indonesia","270033","Holdings with land size 2-<5","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"2801627.000000","A",,,,,,,
"101","'360","Indonesia","270034","Holdings with land size 3-<4","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"633259.000000","A",,,,
"101","'360","Indonesia","270035","Holdings with land size 4-<5","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"358040.000000","A",,,,
"101","'360","Indonesia","270036","Holdings with land size 5-<10","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"1442915.000000","A",,,,,,,,,,
"101","'360","Indonesia","270036","Holdings with land size 5-<10","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"232200.000000","A",,,,,,,,,,
"101","'360","Indonesia","270036","Holdings with land size 5-<10","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"451460.000000","A",,,,
"101","'360","Indonesia","270037","Holdings with land size 10-<20","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"587652.000000","A",,,,,,,,,,
"101","'360","Indonesia","270037","Holdings with land size 10-<20","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"37908.000000","A",,,,,,,,,,
"101","'360","Indonesia","270037","Holdings with land size 10-<20","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"94898.000000","A",,,,
"101","'360","Indonesia","270038","Holdings with land size 20-<50","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"21113.000000","A",,,,
"101","'360","Indonesia","270039","Holdings with land size 50-<100","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"3328.000000","A",,,,
"101","'360","Indonesia","2700300","Holdings with land size 100-<200","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"1136.000000","A",,,,
"101","'360","Indonesia","270060","Holdings owned by the holder or in owner-like possession","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"14832907.000000","A",,,,,,,,,,
"101","'360","Indonesia","270060","Holdings owned by the holder or in owner-like possession","6200","Percentage of total area","1993","1993","%",,,,,,,,,,,,,,,,"86.510000","E",,,,,,,,,,
"101","'360","Indonesia","270061","Holdings rented from others","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"2312129.000000","A",,,,,,,,,,
"101","'360","Indonesia","270061","Holdings rented from others","6200","Percentage of total area","1993","1993","%",,,,,,,,,,,,,,,,"13.490000","E",,,,,,,,,,
"101","'360","Indonesia","270052","Holdings operated by civil persons, male","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"18541005.000000","A",,,,,,,,,,
"101","'360","Indonesia","270052","Holdings operated by civil persons, male","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"23313702.000000","A",,,,
"101","'360","Indonesia","270052","Holdings operated by civil persons, male","6202","Percent of total persons","1993","1993","%",,,,,,,,,,,,,,,,"91.190000","E",,,,,,,,,,
"101","'360","Indonesia","270052","Holdings operated by civil persons, male","6202","Percent of total persons","2013","2013","%",,,,,,,,,,,,,,,,,,,,,,"89.200000","E",,,,
"101","'360","Indonesia","270051","Holdings operated by civil persons, female","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"1790741.000000","A",,,,,,,,,,
"101","'360","Indonesia","270051","Holdings operated by civil persons, female","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"2821767.000000","A",,,,
"101","'360","Indonesia","270051","Holdings operated by civil persons, female","6202","Percent of total persons","1993","1993","%",,,,,,,,,,,,,,,,"8.810000","E",,,,,,,,,,
"101","'360","Indonesia","270051","Holdings operated by civil persons, female","6202","Percent of total persons","2013","2013","%",,,,,,,,,,,,,,,,,,,,,,"10.800000","E",,,,
"101","'360","Indonesia","270050","Holdings operated by civil persons, total","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"20331746.000000","A",,,,,,,,,,
"101","'360","Indonesia","270050","Holdings operated by civil persons, total","60850","Number","2013","2013","No",,,,,,,,,,,,,,,,,,,,,,"26135469.000000","A",,,,
"101","'360","Indonesia","270082","Household members, male","60851","Number","1993","1993","No",,,,,,,,,,,,,,,,"21241874.000000","A",,,,,,,,,,
"101","'360","Indonesia","270081","Household members, female","60851","Number","1993","1993","No",,,,,,,,,,,,,,,,"8395556.000000","A",,,,,,,,,,
"101","'360","Indonesia","270080","Household members, total","60851","Number","1993","1993","No",,,,,,,,,,,,,,,,"29637430.000000","A",,,,,,,,,,
"101","'360","Indonesia","270080","Household members, total","5019","Average persons per holding","1993","1993","No",,,,,,,,,,,,,,,,"1.500000","E",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","50260","Area","1960","1960","ha",,,,,,,"11356254.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"15458910.000000","A",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"17665198.000000","A",,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"16476609.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","5017","Average area","1960","1960","ha",,,,,,,"6.050000","E",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","5017","Average area","1993","1993","ha",,,,,,,,,,,,,,,,"4.290000","E",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","5017","Average area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"4.080000","E",,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","5017","Average area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"4.090000","E",,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","60850","Number","1960","1960","No",,,,,,,"1877299.000000","A",,,,,,,,,,,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"3602950.000000","A",,,,,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"4332423.000000","A",,,,,,,
"102","'364","Iran (Islamic Republic of)","27002","Holdings","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"4032467.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","270066","Holdings without land","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"673058.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","270030","Holdings with land size 0-<1","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"310720.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270030","Holdings with land size 0-<1","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"407070.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270030","Holdings with land size 0-<1","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"403061.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","270030","Holdings with land size 0-<1","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"1662040.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270030","Holdings with land size 0-<1","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"2056727.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270030","Holdings with land size 0-<1","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"1238159.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","270031","Holdings with land size 1-<2","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"544020.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270031","Holdings with land size 1-<2","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"655129.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270031","Holdings with land size 1-<2","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"858305.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270031","Holdings with land size 1-<2","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"423150.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270031","Holdings with land size 1-<2","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"522956.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270031","Holdings with land size 1-<2","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"389346.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270032","Holdings with land size 2-<3","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"746873.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270032","Holdings with land size 2-<3","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"338798.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270033","Holdings with land size 2-<5","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"2001800.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270033","Holdings with land size 2-<5","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"2377091.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270033","Holdings with land size 2-<5","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"658330.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270033","Holdings with land size 2-<5","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"797006.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270034","Holdings with land size 3-<4","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"645310.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270034","Holdings with land size 3-<4","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"292727.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270035","Holdings with land size 4-<5","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"562914.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270035","Holdings with land size 4-<5","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"255350.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270036","Holdings with land size 5-<10","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"2897000.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270036","Holdings with land size 5-<10","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"3230892.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270036","Holdings with land size 5-<10","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"2873186.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270036","Holdings with land size 5-<10","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"433550.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270036","Holdings with land size 5-<10","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"491156.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270036","Holdings with land size 5-<10","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"326630.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270037","Holdings with land size 10-<20","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"3547730.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270037","Holdings with land size 10-<20","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"3788275.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270037","Holdings with land size 10-<20","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"3114551.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270037","Holdings with land size 10-<20","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"273940.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270037","Holdings with land size 10-<20","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"295179.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270037","Holdings with land size 10-<20","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"354069.000000","E","Interpolated data",,,
"102","'364","Iran (Islamic Republic of)","270038","Holdings with land size 20-<50","50260","Area","1993","1993","ha",,,,,,,,,,,,,,,,"3449230.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270038","Holdings with land size 20-<50","50260","Area","2003","2003","ha",,,,,,,,,,,,,,,,,,,"3736337.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270038","Holdings with land size 20-<50","50260","Area","2014","2014","ha",,,,,,,,,,,,,,,,,,,,,,"3548277.000000","A",,,,
"102","'364","Iran (Islamic Republic of)","270038","Holdings with land size 20-<50","60850","Number","1993","1993","No",,,,,,,,,,,,,,,,"124420.000000","A","Cropland area",,,,,,,,,
"102","'364","Iran (Islamic Republic of)","270038","Holdings with land size 20-<50","60850","Number","2003","2003","No",,,,,,,,,,,,,,,,,,,"135649.000000","A","Cropland area",,,,,,
"102","'364","Iran (Islamic Republic of)","270038","Holdings with land size 20-<50","60850","Number","2014","2014","No",,,,,,,,,,,,,,,,,,,,,,"129265.000000","A",,,,
